TransFactor	Target
ATF2	DPY19L4
ATF2	DR1
ATF2	DRG2
ATF2	DUS1L
ATF2	DUSP19
ATF2	DYNC1I2
ATF2	DYNLRB1
ATF2	DZIP3
ATF2	E4F1
ATF2	EAF1
ATF2	EBP
ATF2	ECH1
ATF2	ECHS1
ATF2	ECI1
ATF2	ECT2
ATF2	EDEM3
ATF2	EDF1
ATF2	EDRF1
ATF2	EEA1
ATF2	EEFSEC
ATF2	EFCAB13
ATF2	EFCAB7
ATF2	EFR3A
ATF2	EGLN2
ATF2	EID1
ATF2	EIF1AX
ATF2	EIF2AK3
ATF2	EIF3J
ATF2	EIF3K
ATF2	EIF4E
ATF2	EIF4G2
ATF2	EIF5
ATF2	EIF6
ATF2	ELF2
ATF2	ELK3
ATF2	ELK4
ATF2	ELOF1
ATF2	ELP6
ATF2	EMC9
ATF2	EMD
ATF2	EMP3
ATF2	ENDOG
ATF2	EPC1
ATF2	EPM2AIP1
ATF2	EPN1
ATF2	EPT1
ATF2	ERAL1
ATF2	ERBB2IP
ATF2	ERCC4
ATF2	ERCC6L2
ATF2	ERCC8
ATF2	ERGIC2
ATF2	ERI1
ATF2	ERI2
ATF2	ERLEC1
ATF2	ERLIN2
ATF2	ESCO1
ATF2	ESF1
ATF2	ETNK1
ATF2	EXOC1
ATF2	EXOC5
ATF2	EXOC6B
ATF2	EXOSC4
ATF2	EXTL2
ATF2	FAM102B
ATF2	FAM117B
ATF2	FAM126B
ATF2	FAM133B
ATF2	FAM135A
ATF2	FAM168B
ATF2	FAM172A
ATF2	FAM173A
ATF2	FAM175A
ATF2	FAM178A
ATF2	FAM179B
ATF2	FAM195B
ATF2	FAM207A
ATF2	FAM208A
ATF2	FAM208B
ATF2	FAM20B
ATF2	FAM35A
ATF2	FAM50A
ATF2	FAM63B
ATF2	FAM73A
ATF2	FAM76B
ATF2	FAM8A1
ATF2	FAM91A1
ATF2	FAM98B
ATF2	FANCM
ATF2	FASTK
ATF2	FBXL15
ATF2	FBXL17
ATF2	FBXL3
ATF2	FBXO11
ATF2	FBXO21
ATF2	FBXO28
ATF2	FBXO30
ATF2	FBXO38
ATF2	FBXO45
ATF2	FBXW5
ATF2	FCF1
ATF2	FDX1L
ATF2	FER
ATF2	FERMT2
ATF2	FEZ2
ATF2	FGFR1OP2
ATF2	FKBP14
ATF2	FKBP2
ATF2	FKBP8
ATF2	FKTN
ATF2	FLAD1
ATF2	FLYWCH1
ATF2	FLYWCH2
ATF2	FNDC3A
ATF2	FNIP1
ATF2	FOXN2
ATF2	FPGT
ATF2	FRS2
ATF2	FRYL
ATF2	FTH1
ATF2	FTL
ATF2	FUBP3
ATF2	FYTTD1
ATF2	G6PC3
ATF2	GABARAP
ATF2	GABPA
ATF2	GABPB1
ATF2	GADD45GIP1
ATF2	GAK
ATF2	GAN
ATF2	GCC2
ATF2	GCDH
ATF2	GCFC2
ATF2	GCHFR
ATF2	GEMIN7
ATF2	GFM2
ATF2	GIN1
ATF2	GIPC1
ATF2	GLA
ATF2	GLCE
ATF2	GLMN
ATF2	GLS
ATF2	GMCL1
ATF2	GMFB
ATF2	GMPPB
ATF2	GNA13
ATF2	GNB4
ATF2	GNG2
