sample	Cuproptosis_activity_score
TCGA.AG.3581.01	-0.292146307
TCGA.AG.3582.01	0.844262871
TCGA.AG.3583.01	0.383974708
TCGA.AG.3584.01	0.003898957
TCGA.AG.3586.01	1.129786652
TCGA.AG.3587.01	0.927529036
TCGA.AG.3593.01	1.248828437
TCGA.AG.3594.01	-1.033326017
TCGA.AG.3598.01	1.077573205
TCGA.AG.3599.01	0.975702492
TCGA.AG.3600.01	0.400574051
TCGA.AG.3601.01	1.210194495
TCGA.AG.3602.01	1.083786877
TCGA.AG.3605.01	1.174382529
TCGA.AG.3608.01	0.107962683
TCGA.AG.3609.01	0.2805544
TCGA.AG.3726.01	-0.873643102
TCGA.AG.3727.01	-0.114965912
TCGA.AG.3728.01	-0.047068441
TCGA.AG.3878.01	0.097444609
TCGA.AG.3881.01	-0.086470719
TCGA.AG.3882.01	-0.032688035
TCGA.AG.3883.01	0.127218778
TCGA.AG.3885.01	-0.795103821
TCGA.AG.3887.01	0.983659623
TCGA.AG.3890.01	0.831480829
TCGA.AG.3892.01	1.238417136
TCGA.AG.3893.01	0.0048221
TCGA.AG.3894.01	0.220885339
TCGA.AG.3896.01	0.293396348
TCGA.AG.3898.01	0.274001665
TCGA.AG.3901.01	0.901368221
TCGA.AG.3909.01	0.041955825
TCGA.AG.3999.01	0.894805279
TCGA.AG.4001.01	0.208747213
TCGA.AG.4005.01	0.030998493
TCGA.AG.4007.01	0.681621152
TCGA.AG.4008.01	1.004860852
TCGA.AG.4015.01	-0.172869224
TCGA.AG.A002.01	0.016977469
TCGA.AG.A008.01	0.653205532
TCGA.AG.A00C.01	0.06170426
TCGA.AG.A00Y.01	0.659792833
TCGA.AG.A011.01	0.153279342
TCGA.AG.A015.01	0.195805969
TCGA.AG.A016.01	-0.003721131
TCGA.AG.A01J.01	-0.122807945
TCGA.AG.A01L.01	0.632657207
TCGA.AG.A01N.01	0.934268289
TCGA.AG.A01W.01	0.149118038
TCGA.AG.A01Y.01	-0.119650489
TCGA.AG.A020.01	-0.095536329
TCGA.AG.A025.01	1.13938264
TCGA.AG.A026.01	0.803216787
TCGA.AG.A02G.01	0.840701702
TCGA.AG.A02N.01	0.049814304
TCGA.AG.A02X.01	-0.760969013
TCGA.AG.A032.01	1.063370145
TCGA.AG.A036.01	1.056486479
TCGA.04.1348.01	1.054783136
TCGA.04.1357.01	0.9717376
TCGA.04.1362.01	0.080021471
TCGA.04.1364.01	1.075609711
TCGA.04.1365.01	-0.832259758
TCGA.04.1514.01	1.097246577
TCGA.04.1519.01	0.294938764
TCGA.09.0364.01	0.014947441
TCGA.09.0366.01	-1.072712218
TCGA.09.0367.01	0.326332657
TCGA.09.0369.01	1.062111224
TCGA.09.1659.01	1.146659854
TCGA.09.1662.01	1.074400673
TCGA.09.1666.01	0.056592979
TCGA.09.1667.01	-0.753940031
TCGA.09.1668.01	-0.036234347
TCGA.09.1669.01	1.180631243
TCGA.09.1670.01	0.147104465
TCGA.09.1673.01	-0.98228776
TCGA.09.1674.01	0.057126284
TCGA.09.2044.01	-0.302945262
TCGA.09.2045.01	0.356696648
TCGA.09.2048.01	1.092433077
TCGA.09.2051.01	-0.835835398
TCGA.09.2054.01	0.062953592
TCGA.10.0928.01	0.077602251
TCGA.10.0936.01	0.184302602
TCGA.13.0730.01	0.089220339
TCGA.13.0799.01	0.062951992
TCGA.13.0800.01	0.918834553
TCGA.13.0801.01	0.906170143
TCGA.13.0890.01	0.032138425
TCGA.13.0893.01	-0.14673205
TCGA.13.0897.01	0.945040661
TCGA.13.0899.01	0.270355511
TCGA.13.0913.01	1.006014937
TCGA.13.0916.01	0.863534704
TCGA.13.0920.01	0.284478478
TCGA.13.0924.01	1.2476077
TCGA.13.1403.01	-0.149177149
TCGA.13.1405.01	-0.051824101
TCGA.13.1410.01	0.155308316
TCGA.13.1411.01	-1.085284688
TCGA.13.1481.01	0.903746323
TCGA.13.1489.02	1.134003636
TCGA.13.1497.01	1.095519367
TCGA.13.1498.01	0.730128456
TCGA.13.1505.01	0.800085301
TCGA.13.1506.01	1.107483144
TCGA.13.1507.01	0.254242517
TCGA.13.1511.01	-0.394028373
TCGA.13.1512.01	0.514834499
TCGA.13.2060.01	-0.296546306
TCGA.13.A5FT.01	-0.190228829
TCGA.20.1682.01	-1.173884661
TCGA.20.1683.01	-1.162073474
TCGA.20.1684.01	0.839044593
TCGA.20.1685.01	0.321187748
TCGA.20.1687.01	1.269495001
TCGA.23.1023.01	0.30962829
TCGA.23.1023.01	-1.06402607
TCGA.23.1026.01	-0.081769961
TCGA.23.1027.01	1.096903457
TCGA.23.1029.01	0.06365786
TCGA.23.1109.01	-0.14884524
TCGA.23.1111.01	-0.122129674
TCGA.23.1114.01	-0.936172993
TCGA.23.1120.01	0.79211197
TCGA.23.1122.01	-0.276393128
TCGA.23.1123.01	0.719263199
TCGA.23.1809.01	-1.104579995
TCGA.23.2077.01	0.125467729
TCGA.23.2078.01	0.61515661
TCGA.23.2081.01	0.365988768
TCGA.23.2084.01	-0.806886124
TCGA.24.0975.01	0.881693856
TCGA.24.1103.01	1.233275098
TCGA.24.1413.01	0.824247842
TCGA.24.1416.01	0.164496919
TCGA.24.1417.01	5.62068E-05
TCGA.24.1418.01	-0.21408793
TCGA.24.1419.01	1.242445132
TCGA.24.1423.01	0.809580172
TCGA.24.1424.01	-0.69613945
TCGA.24.1425.01	-0.389810549
TCGA.24.1427.01	0.179382627
TCGA.24.1428.01	0.330051622
TCGA.24.1430.01	0.844932756
TCGA.24.1434.01	-0.811389802
TCGA.24.1435.01	-0.348506332
TCGA.24.1436.01	0.2150226
TCGA.24.1463.01	-0.805966299
TCGA.24.1467.01	-0.859458663
TCGA.24.1469.01	-0.71290566
TCGA.24.1474.01	0.818962959
TCGA.24.1544.01	-0.020961274
TCGA.24.1545.01	1.031125761
TCGA.24.1546.01	1.024371541
TCGA.24.1548.01	-0.020500161
TCGA.24.1549.01	-0.985667578
TCGA.24.1550.01	-0.190785814
TCGA.24.1551.01	-0.124497216
TCGA.24.1552.01	1.078912818
TCGA.24.1553.01	0.123766479
TCGA.24.1555.01	1.422052792
TCGA.24.1556.01	-0.019803319
TCGA.24.1557.01	0.30361533
TCGA.24.1558.01	-0.906194782
TCGA.24.1560.01	0.33924748
TCGA.24.1562.01	-0.108129916
TCGA.24.1563.01	1.066541087
TCGA.24.1564.01	-0.611257055
TCGA.24.1567.01	0.147638811
TCGA.24.1603.01	0.371992673
TCGA.24.1604.01	1.328800139
TCGA.24.1616.01	-0.126983768
TCGA.24.1842.01	-1.274843265
TCGA.24.1843.01	0.258676911
TCGA.24.1844.01	1.46145728
TCGA.24.1846.01	-0.107973771
TCGA.24.1847.01	0.993574013
TCGA.24.1849.01	-0.721132325
TCGA.24.1850.01	0.804600448
TCGA.24.1924.01	0.243791184
TCGA.24.1928.01	-1.122719309
TCGA.24.1930.01	0.243034895
TCGA.24.2019.01	0.003898813
TCGA.24.2020.01	-0.260325417
TCGA.24.2023.01	0.391701375
TCGA.24.2024.01	1.038907172
TCGA.24.2026.01	-0.295521798
TCGA.24.2027.01	-0.094183402
TCGA.24.2033.01	0.182487325
TCGA.24.2035.01	-0.04093209
TCGA.24.2038.01	0.334218307
TCGA.24.2254.01	0.047319174
TCGA.24.2261.01	-1.011924169
TCGA.24.2262.01	-0.13979556
TCGA.24.2267.01	-0.306514964
TCGA.24.2271.01	-0.72869016
TCGA.24.2281.01	-1.004055331
TCGA.24.2288.01	0.005303067
TCGA.24.2289.01	0.004891548
TCGA.24.2290.01	-0.171339344
TCGA.24.2293.01	-1.424217797
TCGA.24.2297.01	-0.775515464
TCGA.24.2298.01	-0.216500775
TCGA.25.1312.01	0.074582772
TCGA.25.1313.01	-0.107014686
TCGA.25.1314.01	-0.030227835
TCGA.25.1315.01	0.114159673
TCGA.25.1316.01	1.027890409
TCGA.25.1317.01	0.256092107
TCGA.25.1318.01	-0.01330615
TCGA.25.1319.01	-0.824802389
TCGA.25.1320.01	-0.92623058
TCGA.25.1321.01	0.889095603
TCGA.25.1322.01	-1.066077976
TCGA.25.1323.01	0.699834312
TCGA.25.1324.01	0.026181726
TCGA.25.1326.01	0.148915949
TCGA.25.1328.01	-0.689279213
TCGA.25.1329.01	-1.005021429
TCGA.25.1623.01	-0.314313653
TCGA.25.1625.01	1.061603468
TCGA.25.1626.01	-1.257487935
TCGA.25.1627.01	-0.884269003
TCGA.25.1628.01	-0.910328721
TCGA.25.1630.01	-0.188127113
TCGA.25.1631.01	0.180778806
TCGA.25.1632.01	1.190726488
TCGA.25.1633.01	0.188495862
TCGA.25.1634.01	0.460228519
TCGA.25.1635.01	0.002388677
TCGA.25.1870.01	1.129630436
TCGA.25.1871.01	0.110686253
TCGA.25.2042.01	-0.621052019
TCGA.25.2391.01	-0.069945204
TCGA.25.2392.01	1.141366361
TCGA.25.2393.01	0.040753591
TCGA.25.2396.01	0.961195111
TCGA.25.2397.01	-0.036777776
TCGA.25.2398.01	-0.325339282
TCGA.25.2399.01	-0.046672206
TCGA.25.2400.01	1.039272736
TCGA.25.2401.01	1.179796332
TCGA.25.2404.01	0.771588699
TCGA.25.2409.01	0.697702615
TCGA.29.1688.01	-0.950898564
TCGA.29.1690.01	1.108229898
TCGA.29.1691.01	0.749847108
TCGA.29.1693.01	0.975413768
TCGA.29.1694.01	1.22825563
TCGA.29.1695.01	-0.410057197
TCGA.29.1696.01	1.070840665
TCGA.29.1697.01	0.219191257
TCGA.29.1698.01	-0.904983625
TCGA.29.1699.01	1.08794858
TCGA.29.1701.01	1.19084481
TCGA.29.1702.01	-0.282118479
TCGA.29.1703.01	-0.201628631
TCGA.29.1705.01	1.506634978
TCGA.29.1710.01	-0.870468435
TCGA.29.1711.01	-0.941281747
TCGA.29.1761.01	1.033474278
TCGA.29.1762.01	0.028666944
TCGA.29.1763.01	-0.941768382
TCGA.29.1770.01	-0.001355201
TCGA.29.1770.02	-0.070324807
TCGA.29.1776.01	1.020991247
TCGA.29.1778.01	-0.040520319
TCGA.29.1781.01	0.828412581
TCGA.29.1783.01	0.025247692
TCGA.29.1784.01	0.992508675
TCGA.29.1785.01	-0.598266996
TCGA.29.2414.01	0.360723129
TCGA.29.2414.02	0.353643335
TCGA.29.2425.01	1.098860326
TCGA.29.2427.01	0.228055196
TCGA.29.2428.01	0.9057819
TCGA.29.A5NZ.01	-0.248531949
TCGA.30.1718.01	0.086663231
TCGA.30.1855.01	0.282908193
TCGA.30.1857.01	1.319206221
TCGA.30.1860.01	-0.42686832
TCGA.30.1861.01	-0.018494971
TCGA.30.1862.01	-0.10693532
TCGA.30.1891.01	-0.010296862
TCGA.31.1944.01	0.996649981
TCGA.31.1946.01	0.096450504
TCGA.31.1950.01	-0.709244765
TCGA.31.1951.01	-0.759821907
TCGA.31.1953.01	-0.35829488
TCGA.31.1956.01	-0.754928139
TCGA.31.1959.01	-1.20939401
TCGA.36.1568.01	-0.039014776
TCGA.36.1569.01	0.767828288
TCGA.36.1570.01	1.185887706
TCGA.36.1571.01	0.216398109
TCGA.36.1574.01	0.087659926
TCGA.36.1575.01	0.770031457
TCGA.36.1576.01	0.242196251
TCGA.36.1577.01	0.103394127
TCGA.36.1578.01	-0.039486034
TCGA.36.1580.01	0.14861305
TCGA.36.1581.01	-0.815248782
TCGA.3P.A9WA.01	0.985915997
TCGA.57.1582.01	1.285082488
TCGA.57.1583.01	-0.702057018
TCGA.57.1584.01	1.007226641
TCGA.57.1585.01	-0.994384964
TCGA.57.1993.01	-0.101131095
TCGA.57.1994.01	-0.864574356
TCGA.59.2348.01	-1.186838322
TCGA.59.2350.01	-0.118781737
TCGA.59.2351.01	-0.026607785
TCGA.59.2352.01	0.571124648
TCGA.59.2354.01	-0.238648896
TCGA.59.2355.01	-0.003281112
TCGA.59.2363.01	0.403976144
TCGA.59.A5PD.01	-0.013462756
TCGA.5X.AA5U.01	-0.007146192
TCGA.61.1721.01	0.961906148
TCGA.61.1724.01	-0.31690718
TCGA.61.1725.01	1.159005746
TCGA.61.1728.01	1.082702549
TCGA.61.1733.01	-0.958626045
TCGA.61.1736.01	-0.005333528
TCGA.61.1737.01	0.116828422
TCGA.61.1738.01	-0.128283959
TCGA.61.1740.01	1.238236116
TCGA.61.1741.01	-0.898749926
TCGA.61.1743.01	-0.812279695
TCGA.61.1900.01	1.139191025
TCGA.61.1907.01	0.261099842
TCGA.61.1910.01	1.072355467
TCGA.61.1914.01	0.921150041
TCGA.61.1917.01	0.865439924
TCGA.61.1918.01	-0.162647757
TCGA.61.1919.01	-0.054676321
TCGA.61.1995.01	-0.151548907
TCGA.61.1998.01	-0.007621814
TCGA.61.2000.01	-0.249991463
TCGA.61.2002.01	-0.120603723
TCGA.61.2003.01	-0.900493148
TCGA.61.2008.01	0.455839068
TCGA.61.2008.02	-0.03808446
TCGA.61.2009.01	1.187315029
TCGA.61.2012.01	-0.221613114
TCGA.61.2016.01	-0.74972134
TCGA.61.2088.01	0.243812106
TCGA.61.2092.01	0.277621589
TCGA.61.2094.01	-0.424833235
TCGA.61.2095.01	-0.053079409
TCGA.61.2097.01	0.000296856
TCGA.61.2098.01	0.364245101
TCGA.61.2101.01	0.30831916
TCGA.61.2102.01	-1.009090977
TCGA.61.2104.01	-0.505115534
TCGA.61.2109.01	-0.82913014
TCGA.61.2110.01	-0.081388512
TCGA.61.2111.01	-0.156183635
TCGA.61.2113.01	-1.165543092
TCGA.OY.A56P.01	-0.17760999
TCGA.OY.A56Q.01	0.735185557
TCGA.VG.A8LO.01	0.2693591
TCGA.WR.A838.01	1.300276484
TCGA.2H.A9GF.01	0.160268599
TCGA.2H.A9GG.01	-0.855021565
TCGA.2H.A9GH.01	0.044123012
TCGA.2H.A9GI.01	1.18845619
TCGA.2H.A9GJ.01	-1.161569897
TCGA.2H.A9GK.01	-1.41259835
TCGA.2H.A9GL.01	-1.203481042
TCGA.2H.A9GM.01	-0.375750938
TCGA.2H.A9GN.01	-0.258927992
TCGA.2H.A9GO.01	0.265595409
TCGA.2H.A9GQ.01	-0.031954238
TCGA.2H.A9GR.01	-0.797440927
TCGA.IC.A6RE.01	-0.921628989
TCGA.IC.A6RE.11	-0.472434732
TCGA.IG.A3I8.01	-1.217468779
TCGA.IG.A3I8.11	0.188688084
TCGA.IG.A3QL.01	-0.715292332
TCGA.IG.A3Y9.01	-0.991784092
TCGA.IG.A3YA.01	-0.184064177
TCGA.IG.A3YB.01	1.077106145
TCGA.IG.A3YC.01	-0.523193801
TCGA.IG.A4P3.01	-0.928171666
TCGA.IG.A4QS.01	0.697417681
TCGA.IG.A4QT.01	-0.263944479
TCGA.IG.A50L.01	-1.334775221
TCGA.IG.A51D.01	-1.507080513
TCGA.IG.A5B8.01	-0.142734686
TCGA.IG.A5S3.01	0.766302389
TCGA.IG.A625.01	0.856633592
TCGA.IG.A6QS.01	0.069072132
TCGA.IG.A7DP.01	-0.063105834
TCGA.IG.A8O2.01	1.259711195
TCGA.IG.A97H.01	-0.57037001
TCGA.IG.A97I.01	-0.434545538
TCGA.JY.A6F8.01	0.021309675
TCGA.JY.A6FA.01	0.770071782
TCGA.JY.A6FB.01	0.440162743
TCGA.JY.A6FD.01	-1.315550648
TCGA.JY.A6FE.01	0.00993943
TCGA.JY.A6FG.01	-0.280713585
TCGA.JY.A6FH.01	-1.059383693
TCGA.JY.A938.01	0.021458066
TCGA.JY.A939.01	-0.181726762
TCGA.JY.A93C.01	0.055846756
TCGA.JY.A93D.01	-1.127051995
TCGA.JY.A93E.01	-0.907873948
TCGA.JY.A93F.01	-0.23504256
TCGA.KH.A6WC.01	-0.162157288
TCGA.L5.A43C.01	-1.141337188
TCGA.L5.A43C.11	1.169638386
TCGA.L5.A43E.01	-0.320489824
TCGA.L5.A43H.01	0.05277496
TCGA.L5.A43I.01	-0.256803857
TCGA.L5.A43J.01	-0.036173637
TCGA.L5.A43M.01	-1.10915186
TCGA.L5.A4OE.01	-1.13182003
TCGA.L5.A4OF.01	-1.083550612
TCGA.L5.A4OF.11	0.396034926
TCGA.L5.A4OG.01	-0.248106693
TCGA.L5.A4OG.11	1.026775344
TCGA.L5.A4OH.01	-0.270467824
TCGA.L5.A4OI.01	0.945235608
TCGA.L5.A4OJ.01	-0.366242818
TCGA.L5.A4OJ.11	0.420375607
TCGA.L5.A4OM.01	-0.017394847
TCGA.L5.A4OM.11	-0.70878315
TCGA.L5.A4ON.01	-0.444766748
TCGA.L5.A4OO.01	-1.427369153
TCGA.L5.A4OO.11	0.641648462
TCGA.L5.A4OP.01	-1.210430759
TCGA.L5.A4OQ.01	-0.395235103
TCGA.L5.A4OQ.11	-0.02399414
TCGA.L5.A4OR.01	-0.167507553
TCGA.L5.A4OR.11	1.186366144
TCGA.L5.A4OS.01	-0.337240853
TCGA.L5.A4OT.01	-0.332079629
TCGA.L5.A4OU.01	-1.145305227
TCGA.L5.A4OW.01	-0.473873524
TCGA.L5.A4OX.01	-0.210040234
TCGA.L5.A88S.01	-1.18621008
TCGA.L5.A88V.01	-0.275240493
TCGA.L5.A88W.01	-0.436757738
TCGA.L5.A88Y.01	-1.221743538
TCGA.L5.A88Z.01	-0.952781775
TCGA.L5.A891.01	-0.311028407
TCGA.L5.A893.01	-1.105876707
TCGA.L5.A8NE.01	-0.178842411
TCGA.L5.A8NF.01	-0.246117362
TCGA.L5.A8NG.01	-1.138483997
TCGA.L5.A8NH.01	-0.36700027
TCGA.L5.A8NI.01	0.111699458
TCGA.L5.A8NJ.01	0.24641574
TCGA.L5.A8NK.01	-0.940353977
TCGA.L5.A8NL.01	-1.23780061
TCGA.L5.A8NM.01	-0.017602951
TCGA.L5.A8NN.01	-0.136575215
TCGA.L5.A8NQ.01	-1.365583764
TCGA.L5.A8NR.01	-1.240183415
TCGA.L5.A8NS.01	-1.102544012
TCGA.L5.A8NT.01	-1.373398066
TCGA.L5.A8NU.01	-0.258781279
TCGA.L5.A8NV.01	-0.894378769
TCGA.L5.A8NW.01	-1.121471867
TCGA.L7.A56G.01	-1.055597933
TCGA.L7.A6VZ.01	-0.86548839
TCGA.LN.A49K.01	0.13027748
TCGA.LN.A49L.01	-0.410265932
TCGA.LN.A49M.01	-0.971656138
TCGA.LN.A49N.01	-0.387374025
TCGA.LN.A49O.01	-0.033237776
TCGA.LN.A49P.01	1.031169487
TCGA.LN.A49R.01	-1.193103781
TCGA.LN.A49S.01	0.194293306
TCGA.LN.A49U.01	-1.033600599
TCGA.LN.A49V.01	-1.180091007
TCGA.LN.A49W.01	-0.07589051
TCGA.LN.A49X.01	-1.339548858
TCGA.LN.A49Y.01	1.273827167
TCGA.LN.A4A1.01	-0.991421472
TCGA.LN.A4A2.01	-0.35863513
TCGA.LN.A4A3.01	-1.23020184
TCGA.LN.A4A4.01	-0.059128367
TCGA.LN.A4A5.01	-0.93789388
TCGA.LN.A4A6.01	-0.192197099
TCGA.LN.A4A8.01	-0.06634376
TCGA.LN.A4A9.01	-0.326327818
TCGA.LN.A4MQ.01	-1.2010025
TCGA.LN.A4MR.01	-1.105214785
TCGA.LN.A5U5.01	1.474415569
TCGA.LN.A5U6.01	-1.089358053
TCGA.LN.A5U7.01	-1.156644741
TCGA.LN.A7HV.01	-0.729091118
TCGA.LN.A7HW.01	0.044716453
TCGA.LN.A7HX.01	-1.139569108
TCGA.LN.A7HY.01	0.164406226
TCGA.LN.A7HZ.01	1.105879586
TCGA.LN.A8HZ.01	0.107506856
TCGA.LN.A8I0.01	0.031511624
TCGA.LN.A8I1.01	-0.172758208
TCGA.LN.A9FO.01	-0.74161245
TCGA.LN.A9FP.01	-0.002249269
TCGA.LN.A9FQ.01	0.11602182
TCGA.LN.A9FR.01	-0.346312778
TCGA.M9.A5M8.01	-0.42191215
TCGA.Q9.A6FU.01	-1.294912542
TCGA.Q9.A6FW.01	-1.017361764
TCGA.R6.A6DN.01	-1.22907312
TCGA.R6.A6DQ.01	-0.393891031
TCGA.R6.A6KZ.01	-0.603790627
TCGA.R6.A6L4.01	-0.030662077
TCGA.R6.A6L6.01	-1.168794012
TCGA.R6.A6XG.01	0.036152421
TCGA.R6.A6XQ.01	-0.931641689
TCGA.R6.A6Y0.01	-0.921159657
TCGA.R6.A6Y2.01	-0.972602968
TCGA.R6.A8W5.01	-0.090123876
TCGA.R6.A8W8.01	-0.060708899
TCGA.R6.A8WC.01	-0.036175599
TCGA.R6.A8WG.01	0.203459499
TCGA.RE.A7BO.01	-0.062544671
TCGA.S8.A6BV.01	-0.243530015
TCGA.S8.A6BW.01	-0.169312579
TCGA.V5.A7RB.01	0.021527501
TCGA.V5.A7RC.01	-1.344555442
TCGA.V5.A7RC.06	-1.137408084
TCGA.V5.A7RE.01	-0.803498526
TCGA.V5.AASV.01	-0.946731083
TCGA.V5.AASW.01	0.9521532
TCGA.V5.AASX.01	-0.906965523
TCGA.VR.A8EO.01	0.0555375
TCGA.VR.A8EP.01	-0.952204699
TCGA.VR.A8EQ.01	-0.382886292
TCGA.VR.A8ER.01	-0.14568787
TCGA.VR.A8ET.01	-0.657098872
TCGA.VR.A8EU.01	-1.110915052
TCGA.VR.A8EW.01	-0.163972729
TCGA.VR.A8EX.01	-0.934228058
TCGA.VR.A8EY.01	-0.529552574
TCGA.VR.A8EZ.01	1.344100336
TCGA.VR.A8Q7.01	-0.181639204
TCGA.VR.AA4D.01	-0.012128762
TCGA.VR.AA4G.01	0.008402424
TCGA.VR.AA7B.01	-0.136292207
TCGA.VR.AA7D.01	-1.02917926
TCGA.VR.AA7I.01	-1.285785465
TCGA.X8.AAAR.01	-0.265099975
TCGA.XP.A8T6.01	0.10291193
TCGA.XP.A8T8.01	0.049847182
TCGA.Z6.A8JD.01	-0.221597725
TCGA.Z6.A8JE.01	0.19213933
TCGA.Z6.A9VB.01	-0.053274211
TCGA.Z6.AAPN.01	1.5791045
TCGA.ZR.A9CJ.01	-0.985225686
TCGA.3M.AB46.01	0.721291549
TCGA.3M.AB47.01	1.291540041
TCGA.B7.5816.01	-0.846189539
TCGA.B7.5818.01	0.859526693
TCGA.B7.A5TI.01	1.085658595
TCGA.B7.A5TJ.01	0.931304577
TCGA.B7.A5TK.01	1.040111877
TCGA.B7.A5TN.01	-0.746055859
TCGA.BR.4187.01	0.914237659
TCGA.BR.4257.01	0.909992102
TCGA.BR.4280.01	0.123953103
TCGA.BR.4292.01	1.114612206
TCGA.BR.6452.01	1.026256602
TCGA.BR.6453.01	0.996664308
TCGA.BR.6453.11	1.128437261
TCGA.BR.6454.01	0.020034378
TCGA.BR.6454.11	-0.839963342
TCGA.BR.6455.01	1.293506928
TCGA.BR.6456.01	-1.330683031
TCGA.BR.6457.01	-0.014065356
TCGA.BR.6457.11	0.054851611
TCGA.BR.6458.01	-0.890224167
TCGA.BR.6458.11	1.141299839
TCGA.BR.6563.01	0.912498055
TCGA.BR.6564.01	-0.092662708
TCGA.BR.6564.11	0.636605928
TCGA.BR.6565.01	0.992462048
TCGA.BR.6566.01	1.193227264
TCGA.BR.6705.01	-1.374852485
TCGA.BR.6706.01	-0.18262236
TCGA.BR.6707.01	1.148965687
TCGA.BR.6709.01	-0.232888094
TCGA.BR.6801.01	-0.207985393
TCGA.BR.6802.01	-0.873724702
TCGA.BR.6802.11	1.259004244
TCGA.BR.6803.01	0.09764311
TCGA.BR.6852.01	-0.304797934
TCGA.BR.6852.11	1.323497274
TCGA.BR.7196.01	-0.05676749
TCGA.BR.7197.01	0.848530456
TCGA.BR.7703.01	0.446317046
TCGA.BR.7704.01	0.942000001
TCGA.BR.7704.11	0.021759916
TCGA.BR.7707.01	1.060446817
TCGA.BR.7715.01	-0.109090807
TCGA.BR.7715.11	1.326058648
TCGA.BR.7716.01	-0.389680741
TCGA.BR.7716.11	1.433263388
TCGA.BR.7717.01	0.810786925
TCGA.BR.7717.11	1.172642142
TCGA.BR.7722.01	0.063951296
TCGA.BR.7723.01	0.167358426
TCGA.BR.7851.01	0.947647677
TCGA.BR.7851.11	0.091927283
TCGA.BR.7901.01	-1.207129871
TCGA.BR.7957.01	-0.074691231
TCGA.BR.7958.01	-1.186620781
TCGA.BR.7959.01	-1.253888843
TCGA.BR.8058.01	-0.848993137
TCGA.BR.8059.01	0.262744272
TCGA.BR.8060.01	-1.452979697
TCGA.BR.8077.01	-0.024549639
TCGA.BR.8078.01	0.319636245
TCGA.BR.8080.01	-1.122349737
TCGA.BR.8081.01	0.953962025
TCGA.BR.8284.01	1.087742218
TCGA.BR.8286.01	-0.191350103
TCGA.BR.8289.01	-0.457853822
TCGA.BR.8291.01	-1.159182177
TCGA.BR.8295.01	0.188107186
TCGA.BR.8296.01	-0.018703038
TCGA.BR.8297.01	0.003881961
TCGA.BR.8361.01	-0.106879296
TCGA.BR.8362.01	-1.028034934
TCGA.BR.8363.01	0.700532577
TCGA.BR.8364.01	-0.065280579
TCGA.BR.8365.01	-0.008141651
TCGA.BR.8366.01	-0.103380614
TCGA.BR.8367.01	0.102565186
TCGA.BR.8368.01	1.207319297
TCGA.BR.8369.01	-0.023188385
TCGA.BR.8371.01	1.078892418
TCGA.BR.8372.01	1.231235379
TCGA.BR.8373.01	-1.015957882
TCGA.BR.8380.01	1.082449596
TCGA.BR.8381.01	1.115645482
TCGA.BR.8382.01	0.888060671
TCGA.BR.8384.01	-0.824728393
TCGA.BR.8483.01	0.271443914
TCGA.BR.8484.01	-0.089746024
TCGA.BR.8485.01	-0.164262693
TCGA.BR.8486.01	-0.364144699
TCGA.BR.8487.01	1.125210868
TCGA.BR.8588.01	1.217180603
TCGA.BR.8589.01	0.95104796
TCGA.BR.8590.01	-0.444142041
TCGA.BR.8591.01	1.022784557
TCGA.BR.8592.01	0.666895725
TCGA.BR.8676.01	1.428637193
TCGA.BR.8677.01	0.05946706
TCGA.BR.8678.01	-0.304543888
TCGA.BR.8679.01	0.018525711
TCGA.BR.8680.01	1.102891257
TCGA.BR.8682.01	-0.452964537
TCGA.BR.8683.01	-0.853999034
TCGA.BR.8686.01	0.0105235
TCGA.BR.8687.01	-0.2894824
TCGA.BR.8690.01	-0.072408595
TCGA.BR.A44T.01	0.667111685
TCGA.BR.A44U.01	0.214925492
TCGA.BR.A452.01	0.026480216
TCGA.BR.A453.01	1.244010109
TCGA.BR.A4CR.01	-0.395657257
TCGA.BR.A4CS.01	0.099015955
TCGA.BR.A4IU.01	0.85317125
TCGA.BR.A4IV.01	0.846556658
TCGA.BR.A4IY.01	-1.009856222
TCGA.BR.A4IZ.01	-0.838149483
TCGA.BR.A4J1.01	1.203370099
TCGA.BR.A4J2.01	-0.07747984
TCGA.BR.A4J4.01	-0.238670659
TCGA.BR.A4J5.01	0.310698333
TCGA.BR.A4J6.01	1.03947039
TCGA.BR.A4J7.01	0.001964688
TCGA.BR.A4J8.01	-0.811095781
TCGA.BR.A4J9.01	0.850451661
TCGA.BR.A4PD.01	-1.307137955
TCGA.BR.A4PE.01	0.635687405
TCGA.BR.A4PF.01	0.032129734
TCGA.BR.A4QI.01	-0.335926304
TCGA.BR.A4QL.01	1.478183979
TCGA.BR.A4QM.01	0.153775789
TCGA.CD.5798.01	0.325089099
TCGA.CD.5799.01	-0.010597683
TCGA.CD.5800.01	-0.694101926
TCGA.CD.5801.01	0.363122411
TCGA.CD.5803.01	-0.10463447
TCGA.CD.5804.01	0.350402176
TCGA.CD.5813.01	-0.071742271
TCGA.CD.8524.01	0.06374335
TCGA.CD.8525.01	-0.086432562
TCGA.CD.8526.01	-1.01092052
TCGA.CD.8527.01	0.850634894
TCGA.CD.8528.01	-0.13615604
TCGA.CD.8529.01	-1.223728923
TCGA.CD.8530.01	0.594891294
TCGA.CD.8531.01	-0.042438134
TCGA.CD.8532.01	0.309332884
TCGA.CD.8533.01	-0.598533642
