sample	FDX1	LIAS	LIPT1	DLD	DLAT	PDHA1	PDHB	MTF1	GLS	CDKN2A
TCGA-DK-A1AA-01	0.086727483	0.070568607	0.045648691	0.17832265	0.06910295	0.06349716	0.050505111	0.043136671	0.139957638	0.196480425
TCGA-DK-A1AB-01	0.124649567	0.068175653	0.052327955	0.209670975	0.090730525	0.271951	0.056974111	0.041961057	0.137134913	0.098400125
TCGA-DK-A1AC-01	0.142596167	0.076517133	0.098273718	0.25423845	0.10065065	0.0637685	0.080366133	0.043262257	0.132759088	0.205924075
TCGA-DK-A1AD-01	0.11395165	0.073873433	0.093131391	0.18201235	0.0804587	0.06150096	0.055177744	0.045056286	0.138283088	0.100758075
TCGA-DK-A1AE-01	0.113639133	0.071084653	0.081963618	0.200062375	0.06492225	0.0556223	0.0604645	0.037120243	0.135695688	0.219416825
TCGA-DK-A1AF-01	0.132175933	0.074563933	0.098968409	0.240448775	0.108361375	0.345472	0.057842311	0.041435071	0.130305813	0.178523975
TCGA-DK-A1AG-01	0.115773583	0.069065647	0.072799291	0.1840425	0.08655805	0.05882262	0.056916389	0.043454757	0.1353441	0.169891025
TCGA-DK-A2HX-01	0.08018935	0.045857067	0.077700127	0.247897125	0.044770575	0.31108822	0.035497378	0.0257716	0.131756625	0.069647625
TCGA-DK-A2I1-01	0.08319445	0.0423179	0.081640809	0.12355205	0.0565061	0.3585262	0.054524278	0.033211543	0.132167325	0.18900145
TCGA-DK-A2I2-01	0.109763883	0.04999996	0.042786409	0.2387191	0.061967725	0.33328	0.048230778	0.035359643	0.143253113	0.067288425
TCGA-DK-A2I4-01	0.157774067	0.052341987	0.055884073	0.23582945	0.068077475	0.0522329	0.058858011	0.032734771	0.13133505	0.1228076
TCGA-DK-A2I6-01	0.147585267	0.04311869	0.038532373	0.18052575	0.0483253	0.04347158	0.038434789	0.024547129	0.133039525	0.04604655
TCGA-DK-A3IK-01	0.094036917	0.046355847	0.085346709	0.20909585	0.058512425	0.04697072	0.043551956	0.0316108	0.124899125	0.156197975
TCGA-DK-A3IL-01	0.08193575	0.05242058	0.041791009	0.210447175	0.05555555	0.58631	0.047000211	0.0297541	0.135570175	0.05878925
TCGA-DK-A3IM-01	0.191099633	0.047016927	0.040192018	0.25768495	0.132065025	0.05276186	0.063485167	0.0327492	0.133829388	0.0375111
TCGA-DK-A3IN-01	0.109999583	0.048380853	0.089120518	0.204368875	0.0691306	0.05146068	0.046318056	0.034343743	0.138573325	0.0937956
TCGA-DK-A3IQ-01	0.1065369	0.047594593	0.041252227	0.22724205	0.071519825	0.0516372	0.049686489	0.032904214	0.138376838	0.216684025
TCGA-DK-A3IS-01	0.104351783	0.044442633	0.078883082	0.137829375	0.0610734	0.0489059	0.042498111	0.027043786	0.124195588	0.0519257
TCGA-DK-A3IT-01	0.10125165	0.041260953	0.038972409	0.182370775	0.057815875	0.05253216	0.051981178	0.032836586	0.14041565	0.104184375
TCGA-DK-A3IU-01	0.086618883	0.038202533	0.04651102	0.216894725	0.06214915	0.0523354	0.050295778	0.031588829	0.124119988	0.134414675
TCGA-DK-A3IV-01	0.09589605	0.05961212	0.038910655	0.245154225	0.0799453	0.06025186	0.050893111	0.031936171	0.129425213	0.080181125
TCGA-DK-A3WW-01	0.115362483	0.041171161	0.028034518	0.258513725	0.09953525	0.05302028	0.057818956	0.029839071	0.10303735	0.1407434
TCGA-DK-A3WX-01	0.110531767	0.0492403	0.070322836	0.248512775	0.069206825	0.3926826	0.0567044	0.035230057	0.136108113	0.0696828
TCGA-DK-A3WY-01	0.087970083	0.054205753	0.040277745	0.258476275	0.05898765	0.3919132	0.053453422	0.033291971	0.131830325	0.1264644
TCGA-DK-A3X1-01	0.102871283	0.055772453	0.044361591	0.204149975	0.059863625	0.23627328	0.052496811	0.033297871	0.137597825	0.10795255
TCGA-DK-A3X2-01	0.09709595	0.054890453	0.048870909	0.24621035	0.07942935	0.04901378	0.053222411	0.0339313	0.130773438	0.040622325
TCGA-DK-A6AV-01	0.090500083	0.030353639	0.026195118	0.21124505	0.05930695	0.4470682	0.041656978	0.023773114	0.115713863	0.5132755
TCGA-DK-A6AW-01	0.111522417	0.026984078	0.026582445	0.161168975	0.0539815	0.04638798	0.046721978	0.025111443	0.130998024	0.251806675
TCGA-DK-A6B0-01	0.0933828	0.04503788	0.028989382	0.208398175	0.06400905	0.05060166	0.041531393	0.030346986	0.128941525	0.267190925
TCGA-DK-A6B1-01	0.081377567	0.036497209	0.068108491	0.23225925	0.0705305	0.04885696	0.035536244	0.026390456	0.108543025	0.031839725
TCGA-DK-A6B2-01	0.1096194	0.038423005	0.025032	0.225458875	0.087507725	0.03866306	0.046316244	0.023905686	0.119722581	0.177761175
TCGA-DK-A6B5-01	0.122767917	0.033427253	0.067512145	0.236941	0.0631951	0.05299148	0.049204056	0.0261641	0.133654038	0.163017925
TCGA-DK-A6B6-01	0.105760933	0.037342513	0.025369255	0.224647975	0.07732215	0.04060106	0.059775033	0.023603494	0.109932825	0.1460831
TCGA-DK-AA6L-01	0.101261817	0.047465567	0.032586227	0.172242975	0.046942525	0.04565028	0.041023122	0.033468171	0.113562238	0.049389575
TCGA-DK-AA6M-01	0.141215633	0.053129067	0.026540382	0.240752275	0.104687025	0.3537772	0.0483207	0.0306094	0.098085175	0.05137485
TCGA-DK-AA6P-01	0.098648267	0.038971053	0.031947418	0.127818075	0.056021525	0.09064806	0.0485045	0.032850471	0.1151364	0.085941175
TCGA-DK-AA6Q-01	0.159465167	0.049220693	0.044455764	0.2046096	0.0842276	0.3949716	0.066806956	0.0328344	0.092322963	0.073801925
TCGA-DK-AA6R-01	0.149001067	0.04968264	0.045486364	0.243678225	0.106691875	0.05408986	0.0529655	0.033800957	0.1330526	0.0451328
TCGA-DK-AA6S-01	0.16801745	0.04897002	0.068438591	0.2366703	0.076377325	0.04612056	0.054748233	0.032001971	0.1105247	0.190023925
TCGA-DK-AA6T-01	0.076879033	0.04606122	0.030804173	0.20368145	0.052676775	0.0414843	0.044392767	0.0309778	0.120478413	0.145389275
TCGA-DK-AA6U-01	0.075930833	0.04875746	0.034034545	0.218550475	0.06227195	0.04453916	0.054302567	0.0311803	0.098768613	0.092569775
TCGA-DK-AA6W-01	0.11694595	0.047586967	0.041542482	0.105337125	0.062040875	0.04293728	0.047744033	0.032911771	0.109252775	0.18624205
TCGA-DK-AA6X-01	0.1450035	0.048255773	0.085771836	0.237143375	0.099533175	0.0707461	0.057759373	0.0345295	0.13574406	0.16355775
TCGA-DK-AA71-01	0.105148233	0.046862547	0.050191973	0.223114875	0.051871475	0.03974962	0.047051344	0.032458871	0.118485913	0.060096075
TCGA-DK-AA74-01	0.106760167	0.044698293	0.065385845	0.23091305	0.0585281	0.05102532	0.055659356	0.034070729	0.106048138	0.127881625
TCGA-DK-AA75-01	0.105658933	0.03946786	0.067287473	0.201957775	0.1148641	0.04828712	0.051201244	0.042635714	0.101967388	0.14897275
TCGA-DK-AA76-01	0.064027367	0.04656366	0.031653709	0.110708975	0.053776975	0.285327	0.044921356	0.027994714	0.114741925	0.18857845
TCGA-DK-AA77-01	0.090719333	0.042140053	0.031779136	0.2000724	0.104741775	0.04288434	0.049121789	0.031242014	0.098509013	0.1971435
TCGA-E5-A2PC-01	0.133651767	0.0508192	0.051963064	0.19193805	0.071938775	0.20325824	0.050664778	0.034351171	0.06094375	0.19525845
TCGA-E5-A4TZ-01	0.092986467	0.0444562	0.069113182	0.1470759	0.061212	0.0482096	0.043303421	0.0295951	0.131039	0.03950605
TCGA-E5-A4U1-01	0.134160883	0.03785819	0.060539682	0.08333125	0.145627225	0.06374294	0.043058109	0.028025486	0.119006688	0.0492623
TCGA-E7-A3X6-01	0.075783133	0.063330607	0.034712118	0.211381125	0.0546119	0.05013166	0.045219033	0.033636229	0.137702513	0.180084775
TCGA-E7-A3Y1-01	0.11984745	0.05628346	0.04083279	0.25967465	0.072694375	0.05764498	0.057417211	0.0326425	0.137714013	0.273082825
TCGA-E7-A4IJ-01	0.0939706	0.045718013	0.076516327	0.2068434	0.0750532	0.04772512	0.0601579	0.033715243	0.130426925	0.07172245
TCGA-E7-A4XJ-01	0.113117983	0.04403232	0.035686045	0.193247925	0.060890975	0.05180438	0.052543233	0.0279894	0.132469375	0.260933875
TCGA-E7-A519-01	0.086642667	0.04310692	0.068757627	0.240641525	0.0602406	0.04659758	0.052160922	0.030710114	0.1245882	0.254328025
TCGA-E7-A541-01	0.193376167	0.04368004	0.035144755	0.244635	0.103887175	0.053123	0.075905244	0.027226386	0.124557725	0.1194995
TCGA-E7-A5KE-01	0.1124095	0.051419233	0.069282209	0.201822425	0.080076	0.3558126	0.046136511	0.037130143	0.138812488	0.0471849
TCGA-E7-A5KF-01	0.134167917	0.062397393	0.050174991	0.054389925	0.107206975	0.06223858	0.050638122	0.038155057	0.1321747	0.236582225
TCGA-E7-A677-01	0.090187217	0.033726242	0.026611173	0.173204975	0.05235005	0.04629834	0.037748911	0.022986571	0.116378513	0.061708775
TCGA-E7-A678-01	0.084280133	0.037898916	0.067379709	0.226755825	0.058799625	0.05193846	0.041276722	0.02528099	0.124839625	0.210411375
TCGA-E7-A6MD-01	0.104794617	0.043565107	0.036877727	0.22682885	0.078811875	0.05173808	0.045924211	0.030966157	0.099652125	0.082972275
TCGA-E7-A6ME-01	0.115508467	0.052571213	0.070670955	0.25191615	0.108827125	0.05712746	0.0580372	0.031663714	0.107361325	0.04838675
TCGA-E7-A6MF-01	0.10412395	0.056034833	0.070650609	0.254285	0.10822625	0.0657563	0.052677778	0.032771657	0.115366138	0.220410575
TCGA-E7-A7DU-01	0.14335015	0.04376256	0.043393127	0.10548515	0.1626235	0.05846484	0.041754056	0.029258043	0.098305525	0.078996533
TCGA-E7-A7DV-01	0.0671123	0.056387373	0.074266109	0.190215775	0.04697655	0.04184426	0.045993811	0.0335724	0.105764075	0.076821975
TCGA-E7-A7PW-01	0.092909133	0.05046984	0.039685373	0.195792425	0.0778555	0.05105674	0.046551478	0.033374543	0.108435863	0.046948625
TCGA-E7-A7XN-01	0.089948983	0.050170947	0.03732413	0.19001855	0.061248575	0.0582911	0.057979222	0.0287485	0.119595925	0.078374625
TCGA-E7-A85H-01	0.139765233	0.05401498	0.03939482	0.237762575	0.0802546	0.0591692	0.053819744	0.028381014	0.103864888	0.231859475
TCGA-E7-A8O7-01	0.073919133	0.041328633	0.074380155	0.16578755	0.0431573	0.04946604	0.048049322	0.034758057	0.124592125	0.197307425
TCGA-E7-A8O8-01	0.098416967	0.04216274	0.03580417	0.061704575	0.06437945	0.04966144	0.047221644	0.031307829	0.1229152	0.26521935
TCGA-E7-A97P-01	0.092160917	0.032557493	0.077655091	0.194858675	0.092868775	0.0487938	0.051650893	0.024791471	0.122651865	0.18442295
TCGA-E7-A97Q-01	0.087573183	0.034823867	0.035169318	0.1792715	0.106688625	0.4609898	0.051856667	0.025711629	0.106682863	0.078147
TCGA-FD-A3B3-01	0.080103683	0.04514146	0.088561827	0.205410375	0.0600847	0.4107402	0.046821922	0.031631329	0.132867825	0.1127601
TCGA-FD-A3B4-01	0.192036217	0.048764133	0.039718082	0.2628775	0.13430975	0.450217	0.059240678	0.035261929	0.1381483	0.06826815
TCGA-FD-A3B5-01	0.099237983	0.04505552	0.0518411	0.148794225	0.073931425	0.04578468	0.037775378	0.039164971	0.107494063	0.1624324
TCGA-FD-A3B6-01	0.092350117	0.047691673	0.0761455	0.198989775	0.057555675	0.05538124	0.049833133	0.0304795	0.134670063	0.062643225
TCGA-FD-A3B7-01	0.110860883	0.040943493	0.038542673	0.262659075	0.063073125	0.059064	0.053307978	0.039974657	0.12578245	0.104597175
TCGA-FD-A3B8-01	0.091586033	0.043270687	0.042863091	0.248489475	0.076628425	0.05853574	0.056384433	0.035475286	0.130177026	0.143536975
TCGA-FD-A3N5-01	0.092279283	0.075783927	0.042965	0.21991005	0.1004881	0.04573312	0.059150078	0.030892857	0.121347713	0.0536079
TCGA-FD-A3N6-01	0.1308534	0.05076374	0.047502018	0.11723485	0.3382885	0.4798434	0.051960567	0.030510429	0.060114213	0.194539775
TCGA-FD-A3NA-01	0.081254417	0.03822702	0.040601682	0.22857355	0.0486389	0.04974144	0.047648622	0.029815657	0.127120513	0.1493494
TCGA-FD-A3SJ-01	0.118380483	0.048325893	0.036235618	0.21630975	0.0653875	0.05282642	0.048190089	0.0339175	0.139079288	0.10255705
TCGA-FD-A3SL-01	0.104213133	0.052716487	0.0363847	0.24256305	0.06211565	0.05130864	0.052937333	0.031133886	0.133355775	0.080041775
TCGA-FD-A3SM-01	0.08419475	0.050051173	0.069284255	0.20194535	0.05347555	0.0487755	0.039648433	0.030234414	0.13470415	0.1954592
TCGA-FD-A3SN-01	0.081622417	0.052808567	0.032258236	0.22231785	0.04963385	0.0499737	0.046492567	0.036155371	0.139020863	0.08743145
TCGA-FD-A3SO-01	0.159769383	0.049700807	0.0756723	0.222740125	0.056351825	0.05575562	0.049847278	0.0342613	0.138572438	0.08117945
TCGA-FD-A3SP-01	0.116124333	0.047842173	0.037531382	0.231521375	0.069887275	0.05483672	0.051649011	0.035148371	0.131571	0.187247075
TCGA-FD-A3SQ-01	0.099934	0.054601067	0.0407266	0.2115189	0.0614209	0.056913	0.049301556	0.036625529	0.1084391	0.204626375
TCGA-FD-A3SR-01	0.109530017	0.056868933	0.047645527	0.241069075	0.062291275	0.05928658	0.046103589	0.0331171	0.133663313	0.115740275
TCGA-FD-A3SS-01	0.120450883	0.054580667	0.031169573	0.218431075	0.05505585	0.05230012	0.043157789	0.031708629	0.13568805	0.067095375
TCGA-FD-A43N-01	0.087328783	0.049098513	0.068955227	0.194905125	0.05191195	0.04786766	0.0500426	0.0345659	0.136184538	0.154369475
TCGA-FD-A43P-01	0.076679067	0.053493713	0.034936291	0.23274285	0.05038945	0.04748322	0.054006089	0.0344514	0.13407965	0.10253055
TCGA-FD-A43S-01	0.076325767	0.057488127	0.043184327	0.25398025	0.055196475	0.4605412	0.064477578	0.035041057	0.123175688	0.192889925
TCGA-FD-A43U-01	0.077667183	0.05766803	0.036960855	0.1967074	0.054888725	0.047002	0.049240322	0.034907686	0.132674475	0.175620875
TCGA-FD-A43X-01	0.07985585	0.052338153	0.070631618	0.2527717	0.0505964	0.0469399	0.043272122	0.033916457	0.137163975	0.2680078
TCGA-FD-A43Y-01	0.11057005	0.04827768	0.035239964	0.1951674	0.0675201	0.0525668	0.050950633	0.029115071	0.111024863	0.21151185
TCGA-FD-A5BR-01	0.0712745	0.04446166	0.034173545	0.207789975	0.05064515	0.05426146	0.053556967	0.026121171	0.124940338	0.1839739
TCGA-FD-A5BS-01	0.087445733	0.04279536	0.077907345	0.239106725	0.05612695	0.05478888	0.052818633	0.028213557	0.120448175	0.15347435
TCGA-FD-A5BT-01	0.094471417	0.049623193	0.032959009	0.238623125	0.06018495	0.04969316	0.059570389	0.029495729	0.129441538	0.128410425
TCGA-FD-A5BU-01	0.114570883	0.045345494	0.041783082	0.246304725	0.097898175	0.4365266	0.057159778	0.026722157	0.133153388	0.1442804
TCGA-FD-A5BV-01	0.143877933	0.040305833	0.035665627	0.246163825	0.0904383	0.2683493	0.044513533	0.027664986	0.122558775	0.04657455
TCGA-FD-A5BX-01	0.106789433	0.048571387	0.035035582	0.2129765	0.067709725	0.05073606	0.066772344	0.028124629	0.134748	0.105302125
TCGA-FD-A5BY-01	0.140048683	0.065723327	0.078496036	0.220067675	0.0933314	0.4331794	0.055597989	0.0361968	0.140087263	0.075981875
TCGA-FD-A5BZ-01	0.10311905	0.056032467	0.074394373	0.203455125	0.07192255	0.30149868	0.047957922	0.039056957	0.111230525	0.243235525
TCGA-FD-A5C0-01	0.113242533	0.04896032	0.078774836	0.25104035	0.075076725	0.0535232	0.047244256	0.0339055	0.13474465	0.101915675
TCGA-FD-A5C1-01	0.110506317	0.050566293	0.045656036	0.24016505	0.087667975	0.3653394	0.053220933	0.043108043	0.1245167	0.17111755
TCGA-FD-A62N-01	0.092988317	0.037226255	0.025022827	0.24282845	0.071670425	0.04759848	0.050745322	0.023770301	0.116741925	0.125917275
TCGA-FD-A62O-01	0.10121395	0.033475923	0.058282673	0.1471028	0.057949125	0.039283	0.049754133	0.022919666	0.11987655	0.42500585
TCGA-FD-A62P-01	0.086571083	0.034140887	0.064655255	0.22034475	0.073475425	0.04138834	0.043929878	0.022268243	0.1034493	0.093572825
TCGA-FD-A62S-01	0.122410467	0.036355003	0.026563264	0.18055	0.0716798	0.3877428	0.044020278	0.023241529	0.116443813	0.15873325
TCGA-FD-A6TA-01	0.084424267	0.056071547	0.034294691	0.154099925	0.056186825	0.04368566	0.047503744	0.034470071	0.130257088	0.1765348
TCGA-FD-A6TB-01	0.083363533	0.05062712	0.039622055	0.220110575	0.04448845	0.05445278	0.063264256	0.034394257	0.121101	0.1608758
TCGA-FD-A6TC-01	0.102119033	0.05595308	0.053512882	0.202267425	0.0676682	0.38326582	0.045651544	0.0380752	0.120276425	0.082837175
TCGA-FD-A6TD-01	0.0879333	0.05565144	0.039617982	0.2037218	0.04340375	0.04814004	0.049478322	0.033284714	0.117337288	0.10509865
TCGA-FD-A6TE-01	0.083801967	0.05522598	0.038076609	0.2396232	0.053116675	0.05166464	0.048779422	0.0318387	0.117037013	0.047860475
TCGA-FD-A6TF-01	0.110592867	0.055039047	0.043130855	0.2484394	0.1003794	0.38782684	0.047514344	0.030362171	0.090707888	0.074683
TCGA-FD-A6TG-01	0.112554067	0.058706193	0.037197155	0.199974175	0.1350249	0.0617478	0.049204311	0.037199	0.112577675	0.1330498
TCGA-FD-A6TH-01	0.124628067	0.06569178	0.079031227	0.170342375	0.102686533	0.05978986	0.050717389	0.037389271	0.100303625	0.052042575
TCGA-FD-A6TI-01	0.099604467	0.05575504	0.069085382	0.1803451	0.10430285	0.06128592	0.049661022	0.031784386	0.115019875	0.070603575
TCGA-FD-A6TK-01	0.110241483	0.054655993	0.045882927	0.2404785	0.063838175	0.06638338	0.061692633	0.033995329	0.127931538	0.2108431
TCGA-FJ-A3Z7-01	0.080185467	0.030618171	0.02966453	0.253174725	0.064882875	0.05270866	0.058604722	0.0293055	0.133888275	0.0856624
TCGA-FJ-A3Z9-01	0.09429955	0.046940013	0.0426483	0.069834475	0.06389185	0.05761066	0.044011811	0.027498786	0.131363638	0.185355325
TCGA-FJ-A3ZE-01	0.08084565	0.043671515	0.030020864	0.11648425	0.0634297	0.05366972	0.044542922	0.030384714	0.1326087	0.27268895
TCGA-FJ-A3ZF-01	0.098911317	0.04607236	0.0335419	0.1116443	0.064194425	0.04685072	0.04164327	0.028961243	0.141083236	0.1768904
TCGA-FJ-A871-01	0.203004117	0.044875653	0.078423045	0.0828741	0.057605225	0.06561872	0.052361189	0.026158286	0.121957738	0.059052375
TCGA-FT-A3EE-01	0.149412767	0.044086687	0.042865	0.191441025	0.058538575	0.4214704	0.0499553	0.033976086	0.135555775	0.25787115
TCGA-FT-A61P-01	0.137714817	0.034799427	0.064261145	0.24695775	0.062832825	0.04164384	0.043041189	0.026041557	0.1187124	0.0881746
TCGA-G2-A2EC-01	0.085800817	0.051062793	0.045231545	0.219796425	0.068723375	0.5101694	0.057731456	0.033035514	0.142289375	0.210684725
TCGA-G2-A2EF-01	0.145337883	0.057839143	0.046943864	0.2364393	0.236279725	0.05989134	0.067025456	0.026498471	0.13353235	0.15724715
TCGA-G2-A2EJ-01	0.132726517	0.05256768	0.060148773	0.23407625	0.073857925	0.4652334	0.0540147	0.033387214	0.1391942	0.051298575
TCGA-G2-A2EK-01	0.0807681	0.036093641	0.036082036	0.18708755	0.045122925	0.03826486	0.0456115	0.0256659	0.135360489	0.207509375
TCGA-G2-A2EL-01	0.105962433	0.03609486	0.087080536	0.1558628	0.038573825	0.04125304	0.038130767	0.0260721	0.12903765	0.034065175
TCGA-G2-A2EO-01	0.117455283	0.048084833	0.042060982	0.22025385	0.076701525	0.05934556	0.051915578	0.0404048	0.13608675	0.128995875
TCGA-G2-A2ES-01	0.130501917	0.04878094	0.082562173	0.16041515	0.0782951	0.0552211	0.052127378	0.0365259	0.135248513	0.0819187
TCGA-G2-A3IB-01	0.138033033	0.050514413	0.038638009	0.252531175	0.16129425	0.05970444	0.052081833	0.032343957	0.102388675	0.048788925
TCGA-G2-A3IE-01	0.082168417	0.053982647	0.044985555	0.176865325	0.0522417	0.04377378	0.049072722	0.029855529	0.137451175	0.164107275
TCGA-G2-A3VY-01	0.115612617	0.050582433	0.073385327	0.2353259	0.08568615	0.05422102	0.0637922	0.036959314	0.13225145	0.363061225
TCGA-G2-AA3B-01	0.0957555	0.05168628	0.039535255	0.189516025	0.055082925	0.415884	0.069710622	0.0333195	0.098445163	0.2278741
TCGA-G2-AA3C-01	0.086235083	0.043793867	0.033889227	0.127187375	0.0592682	0.05023846	0.0441119	0.0324484	0.083770813	0.0653986
TCGA-G2-AA3D-01	0.101079433	0.038079577	0.057960527	0.207250925	0.076658625	0.05018362	0.043980956	0.029169257	0.087751388	0.172005825
TCGA-G2-AA3F-01	0.153929267	0.031728771	0.036939973	0.1841742	0.085402575	0.04461752	0.043275913	0.025513371	0.111092195	0.24943435
TCGA-GC-A3BM-01	0.18639775	0.036931107	0.065916455	0.252694725	0.07905815	0.04880928	0.0662198	0.031438229	0.133961138	0.045767475
TCGA-GC-A3BM-11	0.096941667	0.047488413	0.073646591	0.25820835	0.05939175	0.05055156	0.0668882	0.033347757	0.135511763	0.22790565
TCGA-GC-A3I6-01	0.197166917	0.0528696	0.04130478	0.2598553	0.111747575	0.04771292	0.048447644	0.030126771	0.138584563	0.054446025
TCGA-GC-A3OO-01	0.088510817	0.05266098	0.037869482	0.22814575	0.0711346	0.05585478	0.049443167	0.033354757	0.1317939	0.117421675
TCGA-GC-A3RB-01	0.1510276	0.0442533	0.039178109	0.22557005	0.064567775	0.04882408	0.0454527	0.030062371	0.137552163	0.06480155
TCGA-GC-A3RC-01	0.106252617	0.075688733	0.069268355	0.275224325	0.3077825	0.04904114	0.047733567	0.033696429	0.135918113	0.182215825
TCGA-GC-A3RD-01	0.125169133	0.043439107	0.0411916	0.1539241	0.0718585	0.21287446	0.048586144	0.034051214	0.135048388	0.05343435
TCGA-GC-A3WC-01	0.111325567	0.058819773	0.076461018	0.236729425	0.063474475	0.352894	0.053540767	0.031740686	0.136064825	0.113917325
TCGA-GC-A3WC-11	0.097727067	0.055397107	0.0758042	0.255529125	0.0689253	0.4071864	0.054058144	0.035196071	0.136802363	0.2084712
TCGA-GC-A3YS-01	0.177569183	0.04478332	0.035197482	0.245985175	0.08708485	0.05283252	0.048677444	0.030183957	0.136632738	0.103858875
TCGA-GC-A4ZW-01	0.203406683	0.043960647	0.068372855	0.24607205	0.083638275	0.06596586	0.037113156	0.028181886	0.09902465	0.038583975
TCGA-GC-A6I1-01	0.096556233	0.04382264	0.030375173	0.238927075	0.11744175	0.4288728	0.051534922	0.031348814	0.108980375	0.099293875
TCGA-GC-A6I3-01	0.104115317	0.0350937	0.031907373	0.224713325	0.070575825	0.3830206	0.047086011	0.0263881	0.115926875	0.173303025
TCGA-GC-A6I3-11	0.087649267	0.034802633	0.029398	0.242084375	0.096025475	0.4530528	0.046885787	0.026938243	0.104746738	0.1421901
TCGA-GD-A2C5-01	0.108549567	0.05224094	0.045478345	0.2469387	0.07608655	0.2698671	0.054338756	0.036360971	0.1422347	0.57660375
TCGA-GD-A2C5-11	0.087820917	0.055236287	0.048717927	0.23221475	0.0591181	0.369315	0.059531489	0.034830714	0.1422462	0.20972585
TCGA-GD-A3OP-01	0.088080167	0.04389684	0.070573709	0.20821545	0.054273475	0.420193	0.048629822	0.030032814	0.135825613	0.2296082
TCGA-GD-A3OP-11	0.093189733	0.046741293	0.04186449	0.24555015	0.060005625	0.4686538	0.049128744	0.029407971	0.13668725	0.18784225
